gameID,isHome,opponent,shotsFor,shotsAgainst,goalsFor,goalsAgainst,teamSaves,opponentSaves,backToBack,team,teamSaves_rolling,opponentSaves_rolling,teamSaves_rolling_3,opponentSaves_rolling_3,teamSaves_rolling_10,opponentSaves_rolling_10,teamSaves_rolling_15,opponentSaves_rolling_15
2024020475,True,LAK,32,32,1,5,27,31,False,NYR,23.4,30.4,24.666666666666668,28.666666666666668,27.4,27.6,27.8,27.866666666666667
2024020476,True,PHI,22,22,4,1,21,18,False,MIN,27.0,27.8,26.333333333333332,28.333333333333332,27.6,28.2,26.866666666666667,27.066666666666666
2024020476,False,MIN,22,22,1,4,18,21,False,PHI,21.8,25.2,20.333333333333332,24.666666666666668,22.6,27.2,24.6,26.333333333333332
2024020477,False,EDM,42,34,3,6,28,39,False,VGK,25.0,26.2,25.0,29.0,26.5,25.2,25.933333333333334,27.6
2024020477,True,VGK,34,42,6,3,39,28,False,EDM,22.6,25.4,26.333333333333332,23.0,24.8,27.1,22.933333333333334,28.066666666666666
2024020478,False,OTT,27,31,2,3,28,25,False,PIT,26.4,20.8,22.333333333333332,24.333333333333332,26.7,23.7,27.933333333333334,23.933333333333334
2024020478,True,PIT,31,27,3,2,25,28,True,OTT,25.4,26.8,24.0,25.666666666666668,25.7,24.1,25.133333333333333,26.733333333333334
2024020479,True,TOR,26,25,4,2,23,22,False,DET,26.6,24.4,23.666666666666668,26.666666666666668,26.2,23.4,26.933333333333334,23.066666666666666
2024020479,False,DET,25,26,2,4,22,23,False,TOR,26.6,23.0,29.333333333333332,23.333333333333332,27.2,23.5,26.8,23.333333333333332
2024020480,True,BUF,31,21,4,2,19,27,False,WSH,25.0,28.4,24.666666666666668,29.666666666666668,24.5,26.9,25.333333333333332,24.333333333333332
2024020480,False,WSH,21,31,2,4,27,19,False,BUF,27.6,24.4,24.666666666666668,22.666666666666668,25.5,27.8,24.6,25.2
2024020481,True,ANA,42,27,3,4,23,39,False,CBJ,24.2,24.0,26.333333333333332,23.666666666666668,24.6,24.4,24.8,26.6
2024020481,False,CBJ,27,42,4,3,39,23,False,ANA,27.0,25.8,26.0,28.0,27.6,26.1,28.2,25.066666666666666
2024020482,True,MTL,27,28,4,2,26,23,False,WPG,24.0,24.4,26.666666666666668,23.0,27.4,23.3,26.266666666666666,23.533333333333335
2024020482,False,WPG,28,27,2,4,23,26,False,MTL,28.2,22.8,27.333333333333332,20.666666666666668,25.8,20.9,24.933333333333334,20.733333333333334
2024020483,True,STL,37,16,2,1,15,35,False,DAL,25.2,28.0,25.333333333333332,31.666666666666668,25.6,25.1,24.333333333333332,27.533333333333335
2024020483,False,DAL,16,37,1,2,35,15,False,STL,24.8,23.0,22.0,22.333333333333332,26.1,24.9,25.133333333333333,24.8
2024020484,True,NSH,33,39,5,2,37,28,False,COL,25.6,20.6,23.0,21.333333333333332,24.4,25.1,23.4,23.933333333333334
2024020484,False,COL,39,33,2,5,28,37,False,NSH,27.6,25.2,28.666666666666668,25.0,27.2,25.7,28.066666666666666,25.0
2024020485,False,CGY,32,27,0,3,24,32,False,FLA,20.0,33.6,20.0,36.666666666666664,21.6,28.7,21.6,28.266666666666666
2024020485,True,FLA,27,32,3,0,32,24,False,CGY,18.6,25.4,19.0,24.0,23.0,26.0,24.733333333333334,28.0
2024020486,False,VAN,28,20,5,1,19,23,False,BOS,21.8,27.6,22.0,27.666666666666668,22.1,26.7,23.0,26.066666666666666
2024020486,True,BOS,20,28,1,5,23,19,False,VAN,26.6,20.4,25.666666666666668,20.0,26.8,20.2,26.466666666666665,21.933333333333334
2024020487,True,UTA,22,40,3,4,36,19,False,SJS,29.4,25.0,31.0,25.333333333333332,26.5,24.4,26.8,24.466666666666665
2024020487,False,SJS,40,22,4,3,19,36,False,UTA,24.2,24.0,26.333333333333332,20.333333333333332,24.8,24.4,25.8,24.266666666666666
2024020488,False,SEA,31,22,5,1,21,26,False,TBL,22.0,26.6,22.0,22.666666666666668,24.9,25.9,24.533333333333335,25.466666666666665
2024020488,True,TBL,22,31,1,5,26,21,False,SEA,31.4,17.0,32.333333333333336,16.0,26.1,23.8,24.333333333333332,24.133333333333333
2024020489,True,NYI,23,33,5,3,30,18,True,CHI,22.6,20.8,21.666666666666668,24.0,24.6,21.9,25.533333333333335,21.333333333333332
2024020489,False,CHI,33,23,3,5,18,30,False,NYI,26.0,18.4,27.333333333333332,14.666666666666666,23.7,20.7,24.533333333333335,22.266666666666666
2024020490,True,BUF,41,27,5,3,24,36,True,TOR,26.6,22.6,28.666666666666668,22.666666666666668,26.3,23.5,26.866666666666667,23.733333333333334
2024020490,False,TOR,27,41,3,5,36,24,True,BUF,25.8,23.0,26.0,21.333333333333332,26.0,26.7,24.8,25.333333333333332
2024020491,True,CBJ,28,28,4,1,27,24,False,CAR,20.2,26.4,20.333333333333332,28.333333333333332,21.6,26.7,21.4,27.533333333333335
2024020491,False,CAR,28,28,1,4,24,27,True,CBJ,22.8,28.0,26.0,28.666666666666668,23.7,25.5,24.466666666666665,26.666666666666668
2024020492,False,STL,28,24,2,3,21,26,True,NYR,24.2,29.0,28.666666666666668,28.333333333333332,26.7,27.5,27.8,27.733333333333334
2024020492,True,NYR,24,28,3,2,26,21,True,STL,27.4,20.4,28.0,17.666666666666668,27.4,23.5,25.666666666666668,24.466666666666665
2024020493,False,MIN,27,22,3,2,20,24,True,VGK,26.2,28.2,28.0,32.333333333333336,25.5,26.2,25.866666666666667,28.2
2024020493,True,VGK,22,27,2,3,24,20,True,MIN,25.2,26.2,23.333333333333332,27.0,26.9,28.0,26.933333333333334,26.133333333333333
2024020494,True,WSH,24,26,3,1,25,21,False,DAL,21.0,31.2,22.0,30.666666666666668,24.4,26.2,24.0,27.666666666666668
2024020494,False,DAL,26,24,1,3,21,25,False,WSH,24.4,28.6,24.333333333333332,31.0,23.9,26.8,25.0,24.866666666666667
2024020495,False,EDM,28,30,6,5,25,22,False,FLA,22.6,32.6,18.666666666666668,30.333333333333332,22.2,29.2,21.866666666666667,28.133333333333333
2024020495,True,FLA,30,28,5,6,22,25,False,EDM,27.4,25.4,29.666666666666668,26.666666666666668,26.0,27.3,24.4,28.333333333333332
2024020496,False,VAN,31,25,1,3,22,30,False,COL,27.0,23.0,27.0,24.0,25.6,25.6,25.0,24.333333333333332
2024020496,True,COL,25,31,3,1,30,22,False,VAN,26.0,18.2,23.666666666666668,18.666666666666668,26.5,20.4,26.133333333333333,21.266666666666666
2024020497,False,MTL,21,27,1,6,21,20,False,BUF,27.4,22.2,29.333333333333332,24.0,26.5,26.4,26.133333333333333,26.066666666666666
2024020497,True,BUF,27,21,6,1,20,21,False,MTL,26.8,23.0,24.666666666666668,22.0,25.9,22.0,24.933333333333334,21.133333333333333
2024020498,False,TBL,32,33,3,5,28,29,False,CBJ,25.2,27.4,27.333333333333332,32.666666666666664,24.2,26.1,24.666666666666668,26.266666666666666
2024020498,True,CBJ,33,32,5,3,29,28,False,TBL,21.4,24.2,21.333333333333332,21.666666666666668,23.4,26.1,24.6,25.8
2024020499,True,LAK,31,31,3,2,29,28,False,PIT,24.6,23.6,23.333333333333332,24.666666666666668,26.9,24.5,27.6,24.266666666666666
2024020499,False,PIT,31,31,2,3,28,29,False,LAK,24.2,22.2,24.333333333333332,22.333333333333332,21.7,21.9,21.533333333333335,22.533333333333335
2024020500,False,CAR,32,29,0,4,25,32,False,NYI,25.6,19.0,23.666666666666668,21.666666666666668,23.8,21.0,24.133333333333333,22.466666666666665
2024020500,True,NYI,29,32,4,0,32,25,False,CAR,20.8,27.8,22.333333333333332,27.0,21.5,25.9,22.066666666666666,25.866666666666667
2024020501,False,STL,28,20,4,1,19,24,False,NJD,16.2,27.8,14.666666666666666,27.0,20.6,28.1,22.133333333333333,26.666666666666668
2024020501,True,NJD,20,28,1,4,24,19,False,STL,25.4,20.6,29.333333333333332,17.666666666666668,27.2,23.2,25.466666666666665,24.266666666666666
2024020502,False,NSH,25,32,0,2,30,25,False,NYR,24.4,28.6,25.666666666666668,27.333333333333332,24.9,27.4,27.533333333333335,27.333333333333332
2024020502,True,NYR,32,25,2,0,25,30,False,NSH,28.2,28.2,29.0,25.333333333333332,27.7,26.2,28.0,25.6
2024020503,False,CHI,22,23,2,3,20,20,True,WSH,22.8,28.2,24.0,29.0,23.0,26.9,24.4,24.933333333333334
2024020503,True,WSH,23,22,3,2,20,20,False,CHI,24.0,20.4,22.0,20.0,24.2,21.8,25.4,21.2
2024020504,True,BOS,23,35,3,4,31,20,False,CGY,21.8,26.4,22.333333333333332,22.333333333333332,24.2,25.6,25.0,27.933333333333334
2024020504,False,CGY,35,23,4,3,20,31,False,BOS,21.0,25.8,20.666666666666668,26.333333333333332,22.1,26.3,22.933333333333334,25.8
2024020505,False,SEA,27,30,3,0,30,24,False,OTT,26.6,26.4,29.333333333333332,25.333333333333332,26.5,24.3,25.0,26.066666666666666
2024020505,True,OTT,30,27,0,3,24,30,False,SEA,31.2,17.2,30.333333333333332,18.0,26.6,23.4,24.866666666666667,24.0
2024020506,False,SJS,33,35,4,3,32,29,False,WPG,23.6,23.4,27.333333333333332,22.666666666666668,25.7,22.8,26.333333333333332,23.533333333333335
2024020506,True,WPG,35,33,3,4,29,32,False,SJS,31.2,23.0,26.0,22.333333333333332,27.4,23.2,27.066666666666666,24.066666666666666
2024020507,False,DET,19,24,4,6,18,15,False,PHI,21.2,23.6,19.333333333333332,24.333333333333332,22.5,25.9,23.933333333333334,25.066666666666666
2024020507,True,PHI,24,19,6,4,15,18,False,DET,24.8,24.2,23.666666666666668,24.333333333333332,25.8,23.7,26.4,22.666666666666668
2024020508,False,DAL,19,39,5,3,36,14,False,TOR,26.8,25.8,24.0,29.666666666666668,26.3,23.9,27.133333333333333,24.6
2024020508,True,TOR,39,19,3,5,14,36,False,DAL,23.2,30.2,20.666666666666668,30.333333333333332,24.1,26.8,24.133333333333333,27.0
2024020509,False,MIN,33,27,6,1,26,27,False,FLA,21.8,32.8,21.333333333333332,27.0,22.0,29.4,22.0,27.933333333333334
2024020509,True,FLA,27,33,1,6,27,26,False,MIN,24.8,24.6,24.333333333333332,22.333333333333332,26.5,25.7,27.266666666666666,25.8
2024020510,False,UTA,26,31,2,3,28,24,False,VAN,26.0,20.2,26.666666666666668,18.666666666666668,26.2,21.3,26.333333333333332,21.133333333333333
2024020510,True,VAN,31,26,3,2,24,28,False,UTA,24.2,24.0,25.333333333333332,25.333333333333332,24.0,25.6,25.933333333333334,24.866666666666667
2024020511,False,ANA,23,31,2,3,28,21,True,WPG,27.6,24.2,30.333333333333332,23.333333333333332,26.0,24.4,26.733333333333334,23.666666666666668
2024020511,True,WPG,31,23,3,2,21,28,False,ANA,29.0,26.6,32.666666666666664,26.666666666666668,28.5,26.2,28.266666666666666,24.866666666666667
2024020512,False,TBL,32,18,1,3,15,31,False,STL,26.8,18.6,28.333333333333332,18.333333333333332,26.9,21.2,26.0,23.666666666666668
2024020512,True,STL,18,32,3,1,31,15,False,TBL,23.2,24.4,23.0,24.0,23.9,26.2,24.533333333333335,26.2
2024020513,False,PHI,27,26,7,3,23,20,False,LAK,24.6,25.2,27.333333333333332,23.0,22.6,22.9,21.8,23.266666666666666
2024020513,True,LAK,26,27,3,7,20,23,True,PHI,19.4,22.0,20.333333333333332,22.666666666666668,21.7,24.2,22.933333333333334,25.133333333333333
2024020514,True,NJD,20,42,4,2,40,16,False,CBJ,26.0,28.4,25.0,31.666666666666668,24.3,26.1,24.866666666666667,26.533333333333335
2024020514,False,CBJ,42,20,2,4,16,40,False,NJD,16.6,26.0,16.0,22.333333333333332,20.5,26.4,21.133333333333333,26.933333333333334
2024020515,False,NSH,20,26,5,4,22,15,False,PIT,24.8,25.2,26.0,25.666666666666668,27.4,24.6,27.666666666666668,24.066666666666666
2024020515,True,PIT,26,20,4,5,15,22,False,NSH,27.8,28.4,29.333333333333332,29.666666666666668,26.1,27.2,27.6,26.266666666666666
2024020516,False,CHI,27,24,1,3,21,26,False,SEA,29.4,19.8,27.666666666666668,22.333333333333332,26.2,22.2,25.0,24.4
2024020516,True,SEA,24,27,3,1,26,21,False,CHI,23.0,22.0,23.333333333333332,18.0,23.7,21.8,25.2,21.333333333333332
2024020517,False,CGY,29,32,3,2,30,26,False,OTT,25.4,25.8,29.0,23.666666666666668,27.1,24.1,26.066666666666666,25.466666666666665
2024020517,True,OTT,32,29,2,3,26,30,False,CGY,24.0,23.2,27.0,21.0,24.7,25.2,25.133333333333333,27.4
2024020518,True,BOS,26,26,3,2,24,23,False,EDM,28.0,24.4,30.0,27.0,26.1,27.0,24.6,27.466666666666665
2024020518,False,EDM,26,26,2,3,23,24,False,BOS,21.0,27.4,18.333333333333332,29.0,22.8,26.1,22.2,26.333333333333332
2024020519,False,VGK,20,21,1,3,18,19,True,VAN,25.8,20.4,27.0,21.666666666666668,27.2,21.2,26.333333333333332,20.8
2024020519,True,VAN,21,20,3,1,19,18,False,VGK,24.6,30.0,22.0,32.0,26.0,26.4,25.733333333333334,27.4
2024020520,True,COL,34,31,2,4,27,32,False,SJS,31.6,25.4,27.333333333333332,26.0,28.1,25.0,26.8,24.466666666666665
2024020520,False,SJS,31,34,4,2,32,27,False,COL,25.6,24.4,26.0,27.0,26.0,25.3,25.466666666666665,25.2
2024020521,True,TOR,27,29,3,6,23,24,False,BUF,27.0,21.6,28.0,21.0,25.7,24.5,25.933333333333334,25.466666666666665
2024020521,False,BUF,29,27,6,3,24,23,False,TOR,29.2,23.6,27.333333333333332,24.333333333333332,28.0,23.0,27.0,23.733333333333334
2024020522,False,DET,33,28,4,3,25,29,False,MTL,25.0,21.8,22.333333333333332,22.666666666666668,25.3,23.0,25.4,21.466666666666665
2024020522,True,MTL,28,33,3,4,29,25,False,DET,21.8,24.0,23.333333333333332,21.666666666666668,24.6,23.8,25.866666666666667,22.466666666666665
2024020523,False,FLA,27,27,1,2,25,26,True,STL,25.4,20.6,21.666666666666668,23.666666666666668,25.2,22.6,25.666666666666668,23.8
2024020523,True,STL,27,27,2,1,26,25,False,FLA,21.4,28.0,25.0,27.0,22.3,30.2,21.933333333333334,28.0
2024020524,False,WSH,25,22,1,3,19,24,False,CAR,24.0,26.8,26.0,27.0,23.2,25.6,22.6,25.933333333333334
2024020524,True,CAR,22,25,3,1,24,19,False,WSH,22.8,27.6,20.0,24.0,23.0,26.2,24.6,25.266666666666666
2024020525,True,NYR,42,30,1,3,27,41,False,DAL,21.0,29.8,18.0,30.666666666666668,23.5,27.9,23.6,26.866666666666667
2024020525,False,DAL,30,42,3,1,41,27,False,NYR,27.4,27.2,26.0,27.333333333333332,25.2,28.0,27.933333333333334,27.6
2024020526,False,MIN,18,29,2,1,28,16,False,UTA,24.4,25.0,22.0,27.666666666666668,23.2,26.0,24.266666666666666,25.6
2024020526,True,UTA,29,18,1,2,16,28,False,MIN,24.2,25.4,24.0,21.333333333333332,25.3,25.4,26.533333333333335,26.066666666666666
2024020527,True,COL,32,23,2,4,19,30,False,ANA,27.6,27.0,30.0,25.666666666666668,28.1,26.9,27.266666666666666,25.266666666666666
2024020527,False,ANA,23,32,4,2,30,19,True,COL,27.0,25.8,30.333333333333332,28.333333333333332,27.3,25.1,26.0,25.266666666666666
2024020528,True,LAK,26,24,3,2,22,23,False,NSH,25.4,25.6,22.666666666666668,29.666666666666668,25.6,26.9,26.533333333333335,25.8
2024020528,False,NSH,24,26,2,3,23,22,False,LAK,24.8,23.2,27.333333333333332,25.333333333333332,23.5,22.7,21.666666666666668,22.733333333333334
2024020529,True,CHI,30,28,6,4,24,24,False,CGY,24.8,23.4,29.666666666666668,24.666666666666668,24.8,25.8,24.933333333333334,27.333333333333332
2024020529,False,CGY,28,30,4,6,24,24,False,CHI,22.4,20.2,25.333333333333332,19.666666666666668,23.7,21.8,25.0,20.866666666666667
2024020530,True,SJS,42,22,3,2,20,39,False,EDM,27.0,25.6,28.333333333333332,25.333333333333332,25.3,25.9,24.866666666666667,26.933333333333334
2024020530,False,EDM,22,42,2,3,39,20,False,SJS,26.8,26.2,30.666666666666668,27.666666666666668,30.1,24.6,27.466666666666665,24.666666666666668
2024020531,False,BOS,20,19,1,3,16,19,True,BUF,26.4,23.2,26.666666666666668,22.666666666666668,26.2,23.8,25.666666666666668,25.533333333333335
2024020531,True,BUF,19,20,3,1,19,16,False,BOS,21.0,26.8,20.666666666666668,26.0,23.0,27.0,21.866666666666667,26.866666666666667
2024020532,True,NYI,29,34,3,6,28,26,True,TOR,26.4,25.2,28.0,24.333333333333332,26.6,22.9,27.0,23.266666666666666
2024020532,False,TOR,34,29,6,3,26,28,False,NYI,25.0,21.2,23.0,26.0,24.8,22.1,24.2,23.133333333333333
2024020533,False,MTL,21,24,1,5,19,20,True,DET,23.0,23.2,22.333333333333332,21.666666666666668,25.1,23.8,25.333333333333332,23.0
2024020533,True,DET,24,21,5,1,20,19,True,MTL,23.8,23.2,22.666666666666668,25.333333333333332,25.7,24.0,25.4,22.133333333333333
2024020534,True,PIT,27,12,3,0,12,24,False,NJD,15.8,29.0,17.0,28.0,20.4,27.2,20.533333333333335,28.066666666666666
2024020534,False,NJD,12,27,0,3,24,12,False,PIT,24.2,23.4,26.333333333333332,22.666666666666668,27.1,24.3,26.933333333333334,23.666666666666668
2024020535,False,PHI,25,30,4,5,25,21,False,CBJ,30.0,28.6,30.666666666666668,24.0,25.5,24.7,25.666666666666668,26.066666666666666
2024020535,True,CBJ,30,25,5,4,21,25,False,PHI,19.2,22.2,18.666666666666668,19.666666666666668,21.2,24.5,22.733333333333334,24.866666666666667
2024020536,True,MIN,24,19,5,0,19,19,False,WPG,28.4,23.6,28.666666666666668,24.333333333333332,26.2,24.3,27.266666666666666,23.666666666666668
2024020536,False,WPG,19,24,0,5,19,19,True,MIN,23.2,24.2,22.333333333333332,24.666666666666668,24.8,25.6,26.133333333333333,26.333333333333332
2024020537,True,OTT,25,22,4,5,17,21,False,VAN,25.2,19.8,25.333333333333332,21.666666666666668,25.9,21.3,26.4,20.466666666666665
2024020537,False,VAN,22,25,5,4,21,17,False,OTT,29.6,25.2,28.333333333333332,26.0,26.5,26.0,26.466666666666665,25.6
2024020538,True,SEA,34,23,6,2,21,28,False,VGK,24.6,27.8,22.333333333333332,27.0,24.7,25.6,25.0,26.933333333333334
2024020538,False,VGK,23,34,2,6,28,21,False,SEA,27.2,22.0,23.666666666666668,25.666666666666668,26.4,22.2,25.0,24.533333333333335
2024020539,True,CAR,23,33,1,3,30,22,False,NYR,29.6,26.8,30.666666666666668,26.0,26.1,28.5,29.266666666666666,27.466666666666665
2024020539,False,NYR,33,23,3,1,22,30,False,CAR,23.6,26.0,26.0,24.333333333333332,23.2,25.3,21.933333333333334,26.2
2024020540,True,FLA,21,26,2,4,22,19,False,TBL,24.8,21.6,27.0,23.0,24.7,25.2,25.066666666666666,25.533333333333335
2024020540,False,TBL,26,21,4,2,19,22,False,FLA,23.2,26.6,25.666666666666668,24.666666666666668,22.1,30.3,22.266666666666666,28.333333333333332
2024020541,False,WSH,26,21,1,3,18,25,True,LAK,25.6,22.2,24.666666666666668,23.666666666666668,24.5,22.0,21.733333333333334,23.333333333333332
2024020541,True,LAK,21,26,3,1,25,18,False,WSH,23.2,25.2,21.666666666666668,21.333333333333332,22.9,25.4,23.533333333333335,25.2
2024020542,False,UTA,30,25,5,4,21,26,False,ANA,27.6,27.6,26.333333333333332,27.0,25.8,27.1,27.133333333333333,25.733333333333334
2024020542,True,ANA,25,30,4,5,26,21,False,UTA,25.6,24.0,23.666666666666668,26.666666666666668,24.9,25.0,24.466666666666665,24.666666666666668
2024020543,False,COL,19,29,2,5,24,17,True,SEA,26.4,22.8,24.333333333333332,25.666666666666668,27.3,20.7,25.266666666666666,23.666666666666668
2024020543,True,SEA,29,19,5,2,17,24,False,COL,28.0,25.4,28.0,25.333333333333332,27.5,24.3,26.133333333333333,24.866666666666667
2024020544,True,OTT,21,21,3,1,20,18,True,EDM,26.8,28.6,22.0,29.0,24.5,27.0,25.0,27.733333333333334
2024020544,False,EDM,21,21,1,3,18,20,True,OTT,27.6,22.8,27.0,22.333333333333332,26.4,25.7,26.133333333333333,24.933333333333334
2024020545,True,NYR,30,12,5,0,12,25,False,NJD,15.2,26.2,15.666666666666666,29.333333333333332,19.2,27.2,19.8,27.733333333333334
2024020545,False,NJD,12,30,0,5,25,12,True,NYR,29.8,26.2,33.666666666666664,24.666666666666668,26.6,28.3,28.2,27.133333333333333
2024020546,True,WPG,25,27,2,5,22,23,False,TOR,26.8,24.4,29.333333333333332,21.0,26.7,23.7,27.066666666666666,23.8
2024020546,False,TOR,27,25,5,2,23,22,False,WPG,27.6,22.0,26.333333333333332,23.0,25.3,23.6,27.4,23.2
2024020547,False,BOS,11,22,1,4,18,10,True,WSH,21.8,21.8,23.0,19.0,23.4,25.1,23.6,25.2
2024020547,True,WSH,22,11,4,1,10,18,False,BOS,19.4,25.4,20.666666666666668,23.666666666666668,21.5,25.6,21.6,26.066666666666666
2024020548,True,STL,19,21,0,4,17,19,False,DET,23.6,22.0,21.0,21.0,24.6,23.4,24.666666666666668,23.2
2024020548,False,DET,21,19,4,0,19,17,False,STL,25.0,22.4,21.333333333333332,25.333333333333332,24.9,22.7,25.733333333333334,24.066666666666666
2024020549,False,FLA,29,36,4,0,36,25,True,TBL,24.4,21.2,27.333333333333332,20.666666666666668,24.2,24.6,24.6,25.266666666666666
2024020549,True,TBL,36,29,0,4,25,36,True,FLA,24.0,25.6,23.666666666666668,24.666666666666668,22.0,29.6,22.4,27.666666666666668
2024020550,False,PIT,27,22,3,7,15,24,False,PHI,20.4,23.2,19.666666666666668,21.0,21.1,23.8,22.4,24.933333333333334
2024020550,True,PHI,22,27,7,3,24,15,False,PIT,24.8,20.8,25.0,18.333333333333332,26.5,22.1,26.8,22.266666666666666
2024020551,False,CBJ,31,32,4,5,27,27,False,MTL,22.4,23.2,21.666666666666668,23.0,25.3,23.4,25.066666666666666,21.733333333333334
2024020551,True,MTL,32,31,5,4,27,27,False,CBJ,28.0,26.4,31.0,22.0,26.1,25.2,25.733333333333334,25.066666666666666
2024020552,False,NYI,25,28,7,1,27,18,False,BUF,24.6,21.2,20.0,21.0,26.1,22.8,25.2,25.6
2024020552,True,BUF,28,25,1,7,18,27,False,NYI,24.4,25.0,23.0,30.0,25.3,22.9,23.933333333333334,23.133333333333333
2024020553,True,CAR,25,27,5,2,25,20,False,NSH,25.0,26.8,20.666666666666668,25.0,25.3,26.3,26.4,26.2
2024020553,False,NSH,27,25,2,5,20,25,True,CAR,23.8,27.0,24.333333333333332,26.333333333333332,23.0,25.5,22.2,26.0
2024020554,False,MIN,31,27,3,4,23,28,False,CHI,24.0,19.8,23.333333333333332,21.666666666666668,23.1,21.4,25.2,21.266666666666666
2024020554,True,CHI,27,31,4,3,28,23,False,MIN,21.4,22.2,20.666666666666668,24.333333333333332,24.2,25.0,25.533333333333335,26.2
2024020555,True,SJS,24,29,4,3,26,20,False,VAN,23.2,21.0,21.0,21.333333333333332,24.9,20.7,25.6,20.466666666666665
2024020555,False,VAN,29,24,3,4,20,26,False,SJS,29.6,26.0,31.666666666666668,28.0,31.4,24.7,28.333333333333332,24.6
2024020556,True,DAL,26,29,2,3,26,24,True,UTA,24.0,24.0,26.0,21.666666666666668,24.7,24.3,25.0,24.466666666666665
2024020556,False,UTA,29,26,3,2,24,26,False,DAL,20.6,33.6,22.0,32.666666666666664,23.3,30.1,23.866666666666667,27.333333333333332
2024020557,True,ANA,33,32,3,1,31,30,False,VGK,21.2,28.4,20.0,23.333333333333332,23.5,26.6,25.066666666666666,26.133333333333333
2024020557,False,VGK,32,33,1,3,30,31,True,ANA,26.0,26.6,20.333333333333332,28.0,26.3,26.7,26.266666666666666,25.933333333333334
2024020558,True,CHI,35,17,6,2,15,29,False,BUF,24.6,21.0,22.0,20.333333333333332,25.2,22.0,25.533333333333335,24.8
2024020558,False,BUF,17,35,2,6,29,15,False,CHI,24.6,22.2,24.333333333333332,24.333333333333332,23.6,21.5,24.6,22.0
2024020559,False,DET,23,25,5,2,23,18,False,TOR,26.8,24.4,24.666666666666668,24.0,26.7,23.5,26.466666666666665,23.8
2024020559,True,TOR,25,23,2,5,18,23,False,DET,20.6,20.8,21.666666666666668,21.333333333333332,23.6,22.6,24.333333333333332,22.533333333333335
2024020560,False,NJD,31,23,2,4,19,29,False,CAR,24.0,25.6,20.333333333333332,26.333333333333332,22.1,26.0,22.4,26.333333333333332
2024020560,True,CAR,23,31,4,2,29,19,False,NJD,15.0,26.6,13.333333333333334,29.666666666666668,17.8,27.5,19.266666666666666,28.266666666666666
2024020561,False,CBJ,26,33,2,6,27,24,False,BOS,18.2,22.4,17.333333333333332,19.333333333333332,20.0,25.0,20.8,25.266666666666666
2024020561,True,BOS,33,26,6,2,24,27,False,CBJ,28.8,24.0,30.666666666666668,21.333333333333332,25.8,26.0,25.4,25.0
2024020562,False,STL,30,30,4,7,23,26,False,NSH,23.0,26.4,20.666666666666668,21.666666666666668,25.3,25.8,25.8,25.933333333333334
2024020562,True,NSH,30,30,7,4,26,23,False,STL,21.8,22.8,19.666666666666668,24.666666666666668,24.6,21.6,25.533333333333335,23.266666666666666
2024020563,True,MIN,29,18,2,3,15,27,False,DAL,21.0,31.8,21.666666666666668,34.333333333333336,23.1,29.9,24.066666666666666,27.333333333333332
2024020563,False,DAL,18,29,3,2,27,15,False,MIN,22.8,23.2,21.0,23.333333333333332,24.0,24.7,25.533333333333335,26.4
2024020564,False,UTA,37,35,4,1,34,33,False,COL,27.6,25.6,26.333333333333332,23.333333333333332,26.6,23.1,25.466666666666665,25.266666666666666
2024020564,True,COL,35,37,1,4,33,34,False,UTA,24.6,25.0,26.666666666666668,20.333333333333332,24.4,24.5,24.733333333333334,24.6
2024020565,False,SJS,36,25,6,3,22,30,False,VGK,23.8,27.8,23.666666666666668,25.333333333333332,24.4,27.0,25.6,26.066666666666666
2024020565,True,VGK,25,36,3,6,30,22,False,SJS,30.2,25.8,28.666666666666668,26.0,29.8,25.4,27.733333333333334,24.866666666666667
2024020566,True,MTL,34,25,0,4,21,34,False,FLA,24.2,26.4,23.333333333333332,27.666666666666668,23.4,29.5,22.866666666666667,28.266666666666666
2024020566,False,FLA,25,34,4,0,34,21,False,MTL,23.0,24.4,24.0,25.0,25.6,23.6,24.866666666666667,22.066666666666666
2024020567,True,SEA,22,29,4,5,24,18,False,VAN,23.8,21.2,20.333333333333332,20.0,24.9,19.7,25.6,20.666666666666668
2024020567,False,VAN,29,22,5,4,18,24,False,SEA,24.6,23.0,24.333333333333332,21.333333333333332,28.0,20.0,25.6,23.533333333333335
2024020568,True,PHI,33,25,1,3,22,32,False,ANA,26.0,27.6,23.333333333333332,29.0,26.5,26.7,27.066666666666666,26.6
2024020568,False,ANA,25,33,3,1,32,22,False,PHI,18.4,21.6,18.666666666666668,24.0,20.1,23.4,21.2,25.333333333333332
2024020569,True,EDM,29,27,4,3,24,25,False,LAK,24.6,24.6,21.333333333333332,22.333333333333332,23.3,22.9,21.8,22.533333333333335
2024020569,False,LAK,27,29,3,4,25,24,False,EDM,25.0,26.6,21.333333333333332,26.666666666666668,23.8,26.0,24.866666666666667,26.933333333333334
2024020570,True,CBJ,28,18,4,0,18,24,True,BOS,19.8,22.6,18.666666666666668,19.333333333333332,20.4,24.2,21.333333333333332,25.066666666666666
2024020570,False,BOS,18,28,0,4,24,18,True,CBJ,28.8,24.0,25.333333333333332,25.0,27.0,25.7,25.733333333333334,25.4
2024020571,True,WSH,37,32,2,5,27,35,True,TOR,26.6,20.8,24.333333333333332,22.333333333333332,26.7,23.3,26.4,22.866666666666667
