gameID,gameDate,isHome,opponent,team,teamSaves_last,opponentSaves_last,teamSaves_rolling_5,opponentSaves_rolling_5,teamSaves_rolling_3,opponentSaves_rolling_3,teamSaves_rolling_10,opponentSaves_rolling_10,teamSaves_rolling_15,opponentSaves_rolling_15,opponentTeamSaves_last,opponentOpponentSaves_last,opponentTeamSaves_rolling_5,opponentOpponentSaves_rolling_5,opponentTeamSaves_rolling_3,opponentOpponentSaves_rolling_3,opponentTeamSaves_rolling_10,opponentOpponentSaves_rolling_10,opponentTeamSaves_rolling_15,opponentOpponentSaves_rolling_15,teamCorsi_last,opponentCorsi_last,teamCorsi_rolling_5,opponentCorsi_rolling_5,teamCorsi_rolling_3,opponentCorsi_rolling_3,teamCorsi_rolling_10,opponentCorsi_rolling_10,teamCorsi_rolling_15,opponentCorsi_rolling_15,opponentTeamCorsi_last,opponentOpponentCorsi_last,opponentTeamCorsi_rolling_5,opponentOpponentCorsi_rolling_5,opponentTeamCorsi_rolling_3,opponentOpponentCorsi_rolling_3,opponentTeamCorsi_rolling_10,opponentOpponentCorsi_rolling_10,opponentTeamCorsi_rolling_15,opponentOpponentCorsi_rolling_15,teamFenwick_last,opponentFenwick_last,teamFenwick_rolling_5,opponentFenwick_rolling_5,teamFenwick_rolling_3,opponentFenwick_rolling_3,teamFenwick_rolling_10,opponentFenwick_rolling_10,teamFenwick_rolling_15,opponentFenwick_rolling_15,opponentTeamFenwick_last,opponentOpponentFenwick_last,opponentTeamFenwick_rolling_5,opponentOpponentFenwick_rolling_5,opponentTeamFenwick_rolling_3,opponentOpponentFenwick_rolling_3,opponentTeamFenwick_rolling_10,opponentOpponentFenwick_rolling_10,opponentTeamFenwick_rolling_15,opponentOpponentFenwick_rolling_15,backToBack,teamSaves,opponentSaves,corsiFor,corsiAgainst,fenwickFor,fenwickAgainst,splitGame
2024020472,2024-12-12,True,BOS,SEA,32.0,17.0,28.2,18.6,32.333333333333336,16.333333333333332,24.7,24.1,24.666666666666668,24.933333333333334,27.0,23.0,23.6,25.8,23.333333333333332,24.333333333333332,22.7,26.4,24.0,24.8,51.0,79.0,60.0,64.2,56.666666666666664,72.66666666666667,63.5,61.2,63.06666666666667,61.333333333333336,54.0,67.0,56.0,55.2,51.333333333333336,56.333333333333336,55.9,54.7,53.53333333333333,55.2,32.0,64.0,38.0,49.4,35.333333333333336,58.0,44.5,44.5,44.93333333333333,44.46666666666667,46.0,50.0,42.2,38.6,40.666666666666664,39.333333333333336,41.3,37.7,39.666666666666664,39.13333333333333,False,33,16,58,85,38,65,False
2024020473,2024-12-13,True,OTT,CAR,21.0,25.0,22.2,24.0,19.333333333333332,27.666666666666668,21.4,25.5,22.133333333333333,27.333333333333332,31.0,29.0,25.2,28.6,25.333333333333332,28.333333333333332,25.4,26.0,23.933333333333334,27.533333333333335,71.0,50.0,57.8,57.6,66.66666666666667,54.666666666666664,57.8,58.8,61.666666666666664,57.333333333333336,61.0,56.0,61.2,59.8,58.333333333333336,60.333333333333336,58.3,60.1,59.4,57.4,49.0,31.0,44.0,35.8,51.333333333333336,32.333333333333336,45.3,38.4,49.13333333333333,37.2,45.0,40.0,46.0,40.8,44.0,39.666666666666664,42.0,40.8,43.266666666666666,38.46666666666667,False,19,32,62,44,54,27,False
2024020473,2024-12-13,False,CAR,OTT,31.0,29.0,25.2,28.6,25.333333333333332,28.333333333333332,25.4,26.0,23.933333333333334,27.533333333333335,21.0,25.0,22.2,24.0,19.333333333333332,27.666666666666668,21.4,25.5,22.133333333333333,27.333333333333332,61.0,56.0,61.2,59.8,58.333333333333336,60.333333333333336,58.3,60.1,59.4,57.4,71.0,50.0,57.8,57.6,66.66666666666667,54.666666666666664,57.8,58.8,61.666666666666664,57.333333333333336,45.0,40.0,46.0,40.8,44.0,39.666666666666664,42.0,40.8,43.266666666666666,38.46666666666667,49.0,31.0,44.0,35.8,51.333333333333336,32.333333333333336,45.3,38.4,49.13333333333333,37.2,False,32,19,44,62,27,54,False
2024020474,2024-12-14,False,NJD,CHI,16.0,26.0,22.2,23.0,23.333333333333332,22.666666666666668,25.8,22.0,26.666666666666668,21.933333333333334,13.0,23.0,20.6,28.4,16.0,28.666666666666668,21.4,29.1,22.8,28.266666666666666,58.0,54.0,50.6,53.4,52.333333333333336,57.333333333333336,51.6,55.1,50.8,57.06666666666667,55.0,49.0,61.6,59.6,57.666666666666664,55.333333333333336,64.9,59.3,64.06666666666666,59.53333333333333,42.0,35.0,36.2,37.8,37.0,42.0,34.4,41.6,33.4,43.666666666666664,39.0,28.0,44.2,38.8,43.0,34.666666666666664,47.2,39.2,45.86666666666667,40.53333333333333,False,20,16,53,59,32,42,False
2024020474,2024-12-14,True,CHI,NJD,13.0,23.0,20.6,28.4,16.0,28.666666666666668,21.4,29.1,22.8,28.266666666666666,16.0,26.0,22.2,23.0,23.333333333333332,22.666666666666668,25.8,22.0,26.666666666666668,21.933333333333334,55.0,50.0,61.6,59.6,57.666666666666664,55.333333333333336,64.9,59.3,64.06666666666666,59.53333333333333,58.0,54.0,50.6,53.4,52.333333333333336,57.333333333333336,51.6,55.1,50.8,57.06666666666667,39.0,29.0,44.2,38.8,43.0,34.666666666666664,47.2,39.2,45.86666666666667,40.53333333333333,42.0,35.0,36.2,37.8,37.0,42.0,34.4,41.6,33.4,43.666666666666664,False,16,20,59,53,42,32,False
2024020475,2024-12-14,False,NYR,LAK,23.0,13.0,22.0,21.2,21.333333333333332,23.333333333333332,20.4,21.5,20.8,22.466666666666665,29.0,25.0,23.4,30.4,24.666666666666668,28.666666666666668,27.4,27.6,27.8,27.866666666666667,49.0,55.0,57.6,54.6,58.333333333333336,53.666666666666664,56.7,53.6,59.86666666666667,54.6,64.0,74.0,65.2,62.8,65.0,64.33333333333333,59.9,64.2,60.666666666666664,62.53333333333333,28.0,39.0,38.2,39.2,40.666666666666664,37.666666666666664,40.3,37.1,41.2,37.13333333333333,44.0,53.0,48.2,42.6,48.0,45.0,44.7,45.8,44.93333333333333,45.06666666666667,False,31,27,54,63,45,49,False
2024020475,2024-12-14,True,LAK,NYR,29.0,25.0,23.4,30.4,24.666666666666668,28.666666666666668,27.4,27.6,27.8,27.866666666666667,23.0,13.0,22.0,21.2,21.333333333333332,23.333333333333332,20.4,21.5,20.8,22.466666666666665,64.0,74.0,65.2,62.8,65.0,64.33333333333333,59.9,64.2,60.666666666666664,62.53333333333333,50.0,55.0,57.6,54.6,58.333333333333336,53.666666666666664,56.7,53.6,59.86666666666667,54.6,44.0,53.0,48.2,42.6,48.0,45.0,44.7,45.8,44.93333333333333,45.06666666666667,29.0,39.0,38.2,39.2,40.666666666666664,37.666666666666664,40.3,37.1,41.2,37.13333333333333,False,27,31,63,54,49,45,True
2024020476,2024-12-14,True,PHI,MIN,28.0,29.0,27.0,27.8,26.333333333333332,28.333333333333332,27.6,28.2,26.866666666666667,27.066666666666666,25.0,32.0,21.8,25.2,20.333333333333332,24.666666666666668,22.6,27.2,24.6,26.333333333333332,58.0,61.0,63.8,60.0,65.33333333333333,61.0,63.8,62.0,62.266666666666666,59.8,65.0,47.0,60.4,52.8,59.333333333333336,52.0,64.3,52.9,63.46666666666667,55.4,41.0,49.0,47.4,44.4,48.0,45.0,46.0,45.8,43.86666666666667,43.733333333333334,45.0,34.0,42.6,38.0,43.0,35.333333333333336,44.3,38.8,42.266666666666666,41.333333333333336,False,21,18,46,47,30,35,False
2024020476,2024-12-14,False,MIN,PHI,25.0,32.0,21.8,25.2,20.333333333333332,24.666666666666668,22.6,27.2,24.6,26.333333333333332,28.0,29.0,27.0,27.8,26.333333333333332,28.333333333333332,27.6,28.2,26.866666666666667,27.066666666666666,65.0,47.0,60.4,52.8,59.333333333333336,52.0,64.3,52.9,63.46666666666667,55.4,58.0,61.0,63.8,60.0,65.33333333333333,61.0,63.8,62.0,62.266666666666666,59.8,45.0,34.0,42.6,38.0,43.0,35.333333333333336,44.3,38.8,42.266666666666666,41.333333333333336,41.0,49.0,47.4,44.4,48.0,45.0,46.0,45.8,43.86666666666667,43.733333333333334,False,18,21,47,46,35,30,False
2024020477,2024-12-14,True,VGK,EDM,29.0,28.0,22.6,25.4,26.333333333333332,23.0,24.8,27.1,22.933333333333334,28.066666666666666,18.0,33.0,25.0,26.2,25.0,29.0,26.5,25.2,25.933333333333334,27.6,61.0,58.0,58.2,52.2,55.666666666666664,53.666666666666664,57.8,55.6,59.13333333333333,53.93333333333333,71.0,54.0,61.0,59.6,67.0,56.666666666666664,58.0,62.6,60.666666666666664,63.733333333333334,49.0,41.0,42.0,35.8,39.666666666666664,40.0,42.2,38.5,43.733333333333334,37.2,58.0,27.0,43.8,39.8,49.333333333333336,37.333333333333336,39.9,45.4,42.13333333333333,46.46666666666667,False,39,28,67,78,43,64,False
2024020477,2024-12-14,False,EDM,VGK,18.0,33.0,25.0,26.2,25.0,29.0,26.5,25.2,25.933333333333334,27.6,29.0,28.0,22.6,25.4,26.333333333333332,23.0,24.8,27.1,22.933333333333334,28.066666666666666,71.0,54.0,61.0,59.6,67.0,56.666666666666664,58.0,62.6,60.666666666666664,63.733333333333334,61.0,58.0,58.2,52.2,55.666666666666664,53.666666666666664,57.8,55.6,59.13333333333333,53.93333333333333,58.0,27.0,43.8,39.8,49.333333333333336,37.333333333333336,39.9,45.4,42.13333333333333,46.46666666666667,49.0,41.0,42.0,35.8,39.666666666666664,40.0,42.2,38.5,43.733333333333334,37.2,False,28,39,78,67,64,43,False
2024020478,2024-12-14,True,PIT,OTT,32.0,19.0,25.4,26.8,24.0,25.666666666666668,25.7,24.1,25.133333333333333,26.733333333333334,21.0,24.0,26.4,20.8,22.333333333333332,24.333333333333332,26.7,23.7,27.933333333333334,23.933333333333334,44.0,62.0,55.6,59.0,53.666666666666664,55.0,56.3,59.6,58.2,58.8,58.0,48.0,57.8,59.0,60.333333333333336,54.333333333333336,60.1,57.4,60.53333333333333,61.46666666666667,27.0,54.0,40.8,42.0,39.0,40.0,39.5,41.9,41.86666666666667,40.53333333333333,46.0,32.0,40.0,42.4,43.333333333333336,36.333333333333336,41.9,42.3,41.733333333333334,44.53333333333333,True,25,28,62,49,44,37,False
2024020478,2024-12-14,False,OTT,PIT,21.0,24.0,26.4,20.8,22.333333333333332,24.333333333333332,26.7,23.7,27.933333333333334,23.933333333333334,32.0,19.0,25.4,26.8,24.0,25.666666666666668,25.7,24.1,25.133333333333333,26.733333333333334,58.0,48.0,57.8,59.0,60.333333333333336,54.333333333333336,60.1,57.4,60.53333333333333,61.46666666666667,44.0,62.0,55.6,59.0,53.666666666666664,55.0,56.3,59.6,58.2,58.8,46.0,32.0,40.0,42.4,43.333333333333336,36.333333333333336,41.9,42.3,41.733333333333334,44.53333333333333,27.0,54.0,40.8,42.0,39.0,40.0,39.5,41.9,41.86666666666667,40.53333333333333,False,28,25,49,62,37,44,False
2024020479,2024-12-14,True,TOR,DET,32.0,25.0,26.6,24.4,23.666666666666668,26.666666666666668,26.2,23.4,26.933333333333334,23.066666666666666,26.0,30.0,26.6,23.0,29.333333333333332,23.333333333333332,27.2,23.5,26.8,23.333333333333332,47.0,65.0,55.2,62.2,55.666666666666664,64.0,56.4,62.2,54.93333333333333,64.93333333333334,62.0,53.0,59.2,60.6,62.0,60.0,58.5,59.4,58.13333333333333,59.46666666666667,34.0,45.0,39.4,43.6,41.0,43.0,40.0,44.6,38.93333333333333,46.46666666666667,51.0,37.0,40.6,43.8,44.0,44.0,39.8,44.0,39.06666666666667,43.4,False,23,22,59,67,42,44,False
2024020479,2024-12-14,False,DET,TOR,26.0,30.0,26.6,23.0,29.333333333333332,23.333333333333332,27.2,23.5,26.8,23.333333333333332,32.0,25.0,26.6,24.4,23.666666666666668,26.666666666666668,26.2,23.4,26.933333333333334,23.066666666666666,62.0,53.0,59.2,60.6,62.0,60.0,58.5,59.4,58.13333333333333,59.46666666666667,47.0,65.0,55.2,62.2,55.666666666666664,64.0,56.4,62.2,54.93333333333333,64.93333333333334,51.0,37.0,40.6,43.8,44.0,44.0,39.8,44.0,39.06666666666667,43.4,34.0,45.0,39.4,43.6,41.0,43.0,40.0,44.6,38.93333333333333,46.46666666666667,False,22,23,67,59,44,42,False
2024020480,2024-12-14,False,WSH,BUF,25.0,29.0,27.6,24.4,24.666666666666668,22.666666666666668,25.5,27.8,24.6,25.2,32.0,35.0,25.0,28.4,24.666666666666668,29.666666666666668,24.5,26.9,25.333333333333332,24.333333333333332,74.0,64.0,61.6,66.4,62.666666666666664,63.333333333333336,63.3,63.5,59.666666666666664,62.333333333333336,72.0,61.0,69.4,57.4,70.0,56.0,65.8,58.0,63.0,58.86666666666667,53.0,44.0,43.6,49.0,42.666666666666664,45.666666666666664,47.1,44.4,43.6,43.333333333333336,57.0,45.0,50.6,40.6,52.0,38.333333333333336,47.7,39.7,44.666666666666664,41.666666666666664,False,27,19,50,68,39,48,False
2024020480,2024-12-14,True,BUF,WSH,32.0,35.0,25.0,28.4,24.666666666666668,29.666666666666668,24.5,26.9,25.333333333333332,24.333333333333332,25.0,29.0,27.6,24.4,24.666666666666668,22.666666666666668,25.5,27.8,24.6,25.2,72.0,61.0,69.4,57.4,70.0,56.0,65.8,58.0,63.0,58.86666666666667,74.0,64.0,61.6,66.4,62.666666666666664,63.333333333333336,63.3,63.5,59.666666666666664,62.333333333333336,57.0,45.0,50.6,40.6,52.0,38.333333333333336,47.7,39.7,44.666666666666664,41.666666666666664,53.0,44.0,43.6,49.0,42.666666666666664,45.666666666666664,47.1,44.4,43.6,43.333333333333336,False,19,27,68,50,48,39,False
2024020481,2024-12-14,False,CBJ,ANA,30.0,26.0,27.0,25.8,26.0,28.0,27.6,26.1,28.2,25.066666666666666,35.0,32.0,24.2,24.0,26.333333333333332,23.666666666666668,24.6,24.4,24.8,26.6,53.0,62.0,56.0,62.6,56.666666666666664,59.333333333333336,59.6,64.8,60.0,64.93333333333334,61.0,72.0,58.4,61.4,58.0,63.666666666666664,58.5,58.7,61.733333333333334,59.6,37.0,51.0,41.2,44.8,41.666666666666664,44.333333333333336,43.0,48.8,42.93333333333333,48.6,45.0,57.0,40.6,44.4,38.666666666666664,47.333333333333336,40.5,43.6,42.93333333333333,42.86666666666667,False,39,23,66,67,40,49,False
2024020481,2024-12-14,True,ANA,CBJ,35.0,32.0,24.2,24.0,26.333333333333332,23.666666666666668,24.6,24.4,24.8,26.6,30.0,26.0,27.0,25.8,26.0,28.0,27.6,26.1,28.2,25.066666666666666,61.0,72.0,58.4,61.4,58.0,63.666666666666664,58.5,58.7,61.733333333333334,59.6,53.0,62.0,56.0,62.6,56.666666666666664,59.333333333333336,59.6,64.8,60.0,64.93333333333334,45.0,57.0,40.6,44.4,38.666666666666664,47.333333333333336,40.5,43.6,42.93333333333333,42.86666666666667,37.0,51.0,41.2,44.8,41.666666666666664,44.333333333333336,43.0,48.8,42.93333333333333,48.6,False,23,39,67,66,49,40,False
2024020482,2024-12-14,False,WPG,MTL,24.0,21.0,28.2,22.8,27.333333333333332,20.666666666666668,25.8,20.9,24.933333333333334,20.733333333333334,33.0,18.0,24.0,24.4,26.666666666666668,23.0,27.4,23.3,26.266666666666666,23.533333333333335,48.0,58.0,56.0,60.4,51.333333333333336,64.33333333333333,56.2,59.2,54.2,56.86666666666667,54.0,71.0,61.6,58.2,61.0,64.0,58.3,58.9,56.93333333333333,58.733333333333334,32.0,46.0,36.8,46.8,34.0,50.0,37.4,44.3,36.8,41.4,27.0,58.0,43.0,43.2,40.333333333333336,48.666666666666664,41.1,44.4,40.93333333333333,43.93333333333333,False,23,26,52,53,40,38,False
2024020482,2024-12-14,True,MTL,WPG,33.0,18.0,24.0,24.4,26.666666666666668,23.0,27.4,23.3,26.266666666666666,23.533333333333335,24.0,21.0,28.2,22.8,27.333333333333332,20.666666666666668,25.8,20.9,24.933333333333334,20.733333333333334,54.0,71.0,61.6,58.2,61.0,64.0,58.3,58.9,56.93333333333333,58.733333333333334,48.0,58.0,56.0,60.4,51.333333333333336,64.33333333333333,56.2,59.2,54.2,56.86666666666667,27.0,58.0,43.0,43.2,40.333333333333336,48.666666666666664,41.1,44.4,40.93333333333333,43.93333333333333,32.0,46.0,36.8,46.8,34.0,50.0,37.4,44.3,36.8,41.4,False,26,23,53,52,38,40,False
2024020483,2024-12-14,True,STL,DAL,22.0,35.0,25.2,28.0,25.333333333333332,31.666666666666668,25.6,25.1,24.333333333333332,27.533333333333335,27.0,17.0,24.8,23.0,22.0,22.333333333333332,26.1,24.9,25.133333333333333,24.8,55.0,57.0,60.0,60.8,60.333333333333336,61.333333333333336,56.7,58.9,59.2,57.06666666666667,47.0,56.0,54.4,57.0,53.333333333333336,56.0,55.3,60.2,55.93333333333333,58.6,46.0,38.0,43.4,40.8,45.333333333333336,43.333333333333336,41.1,40.4,44.333333333333336,38.93333333333333,30.0,34.0,37.4,39.4,37.333333333333336,36.0,38.3,42.8,38.86666666666667,42.86666666666667,False,15,35,68,45,56,27,False
2024020483,2024-12-14,False,DAL,STL,27.0,17.0,24.8,23.0,22.0,22.333333333333332,26.1,24.9,25.133333333333333,24.8,22.0,35.0,25.2,28.0,25.333333333333332,31.666666666666668,25.6,25.1,24.333333333333332,27.533333333333335,47.0,56.0,54.4,57.0,53.333333333333336,56.0,55.3,60.2,55.93333333333333,58.6,55.0,57.0,60.0,60.8,60.333333333333336,61.333333333333336,56.7,58.9,59.2,57.06666666666667,30.0,34.0,37.4,39.4,37.333333333333336,36.0,38.3,42.8,38.86666666666667,42.86666666666667,46.0,38.0,43.4,40.8,45.333333333333336,43.333333333333336,41.1,40.4,44.333333333333336,38.93333333333333,False,35,15,45,68,27,56,False
2024020484,2024-12-14,True,NSH,COL,19.0,23.0,25.6,20.6,23.0,21.333333333333332,24.4,25.1,23.4,23.933333333333334,35.0,22.0,27.6,25.2,28.666666666666668,25.0,27.2,25.7,28.066666666666666,25.0,54.0,58.0,54.2,59.8,53.666666666666664,57.333333333333336,58.4,60.0,57.8,58.666666666666664,57.0,55.0,59.0,60.2,59.333333333333336,60.0,58.7,62.5,58.266666666666666,63.6,39.0,34.0,36.8,41.4,36.666666666666664,37.666666666666664,42.7,41.0,41.46666666666667,39.333333333333336,38.0,46.0,41.4,41.8,39.666666666666664,44.333333333333336,43.2,42.7,42.333333333333336,43.86666666666667,False,37,28,60,62,43,49,False
2024020484,2024-12-14,False,COL,NSH,35.0,22.0,27.6,25.2,28.666666666666668,25.0,27.2,25.7,28.066666666666666,25.0,19.0,23.0,25.6,20.6,23.0,21.333333333333332,24.4,25.1,23.4,23.933333333333334,57.0,55.0,59.0,60.2,59.333333333333336,60.0,58.7,62.5,58.266666666666666,63.6,54.0,58.0,54.2,59.8,53.666666666666664,57.333333333333336,58.4,60.0,57.8,58.666666666666664,38.0,46.0,41.4,41.8,39.666666666666664,44.333333333333336,43.2,42.7,42.333333333333336,43.86666666666667,39.0,34.0,36.8,41.4,36.666666666666664,37.666666666666664,42.7,41.0,41.46666666666667,39.333333333333336,False,28,37,62,60,49,43,False
2024020485,2024-12-14,True,FLA,CGY,18.0,19.0,18.6,25.4,19.0,24.0,23.0,26.0,24.733333333333334,28.0,15.0,27.0,20.0,33.6,20.0,36.666666666666664,21.6,28.7,21.6,28.266666666666666,56.0,57.0,61.4,54.4,61.666666666666664,53.666666666666664,60.7,60.9,63.266666666666666,61.2,50.0,42.0,69.0,56.6,72.66666666666667,53.0,63.6,57.2,62.0,55.8,34.0,40.0,44.0,35.4,41.666666666666664,36.333333333333336,43.3,40.8,45.13333333333333,41.266666666666666,42.0,24.0,55.6,35.4,59.333333333333336,33.0,48.9,38.1,48.06666666666667,37.6,False,32,24,54,62,37,50,False
2024020485,2024-12-14,False,CGY,FLA,15.0,27.0,20.0,33.6,20.0,36.666666666666664,21.6,28.7,21.6,28.266666666666666,18.0,19.0,18.6,25.4,19.0,24.0,23.0,26.0,24.733333333333334,28.0,50.0,42.0,69.0,56.6,72.66666666666667,53.0,63.6,57.2,62.0,55.8,56.0,57.0,61.4,54.4,61.666666666666664,53.666666666666664,60.7,60.9,63.266666666666666,61.2,42.0,24.0,55.6,35.4,59.333333333333336,33.0,48.9,38.1,48.06666666666667,37.6,34.0,40.0,44.0,35.4,41.666666666666664,36.333333333333336,43.3,40.8,45.13333333333333,41.266666666666666,False,24,32,62,54,50,37,False
2024020486,2024-12-14,False,VAN,BOS,16.0,33.0,21.8,27.6,22.0,27.666666666666668,22.1,26.7,23.0,26.066666666666666,27.0,15.0,26.6,20.4,25.666666666666668,20.0,26.8,20.2,26.466666666666665,21.933333333333334,84.0,58.0,59.6,56.8,63.333333333333336,60.333333333333336,58.5,53.9,56.4,54.93333333333333,42.0,50.0,52.2,56.8,50.333333333333336,54.333333333333336,51.9,58.5,53.06666666666667,57.53333333333333,64.0,38.0,46.0,38.6,51.0,42.0,43.4,37.1,42.4,38.46666666666667,24.0,42.0,35.0,45.0,33.333333333333336,41.0,34.1,44.7,36.266666666666666,43.06666666666667,False,19,23,58,49,36,33,False
2024020486,2024-12-14,True,BOS,VAN,27.0,15.0,26.6,20.4,25.666666666666668,20.0,26.8,20.2,26.466666666666665,21.933333333333334,16.0,33.0,21.8,27.6,22.0,27.666666666666668,22.1,26.7,23.0,26.066666666666666,42.0,50.0,52.2,56.8,50.333333333333336,54.333333333333336,51.9,58.5,53.06666666666667,57.53333333333333,85.0,58.0,59.6,56.8,63.333333333333336,60.333333333333336,58.5,53.9,56.4,54.93333333333333,24.0,42.0,35.0,45.0,33.333333333333336,41.0,34.1,44.7,36.266666666666666,43.06666666666667,65.0,38.0,46.0,38.6,51.0,42.0,43.4,37.1,42.4,38.46666666666667,False,23,19,49,58,33,36,False
2024020487,2024-12-14,True,UTA,SJS,17.0,27.0,29.4,25.0,31.0,25.333333333333332,26.5,24.4,26.8,24.466666666666665,23.0,19.0,24.2,24.0,26.333333333333332,20.333333333333332,24.8,24.4,25.8,24.266666666666666,56.0,47.0,56.0,70.6,56.666666666666664,69.66666666666667,57.8,65.3,58.06666666666667,64.6,58.0,54.0,61.2,60.8,58.666666666666664,62.666666666666664,62.5,58.2,61.53333333333333,58.93333333333333,34.0,30.0,36.6,48.8,35.333333333333336,51.0,40.5,46.1,40.06666666666667,46.06666666666667,34.0,39.0,40.2,44.4,38.333333333333336,49.0,42.6,43.2,42.8,42.733333333333334,False,36,19,53,66,32,54,False
2024020487,2024-12-14,False,SJS,UTA,23.0,19.0,24.2,24.0,26.333333333333332,20.333333333333332,24.8,24.4,25.8,24.266666666666666,17.0,27.0,29.4,25.0,31.0,25.333333333333332,26.5,24.4,26.8,24.466666666666665,58.0,54.0,61.2,60.8,58.666666666666664,62.666666666666664,62.5,58.2,61.53333333333333,58.93333333333333,56.0,47.0,56.0,70.6,56.666666666666664,69.66666666666667,57.8,65.3,58.06666666666667,64.6,34.0,39.0,40.2,44.4,38.333333333333336,49.0,42.6,43.2,42.8,42.733333333333334,34.0,30.0,36.6,48.8,35.333333333333336,51.0,40.5,46.1,40.06666666666667,46.06666666666667,False,19,36,66,53,54,32,False
2024020488,2024-12-14,True,TBL,SEA,33.0,16.0,31.4,17.0,32.333333333333336,16.0,26.1,23.8,24.333333333333332,24.133333333333333,19.0,18.0,22.0,26.6,22.0,22.666666666666668,24.9,25.9,24.533333333333335,25.466666666666665,58.0,85.0,58.8,72.2,55.333333333333336,79.0,64.9,63.9,62.8,62.06666666666667,57.0,56.0,60.6,50.2,53.333333333333336,53.0,59.4,56.8,60.4,55.4,38.0,65.0,37.8,56.4,35.666666666666664,62.333333333333336,45.5,47.4,44.4,44.86666666666667,40.0,34.0,43.8,33.4,39.333333333333336,35.333333333333336,42.3,38.6,43.46666666666667,37.8,False,26,21,49,65,33,48,False
2024020488,2024-12-14,False,SEA,TBL,19.0,18.0,22.0,26.6,22.0,22.666666666666668,24.9,25.9,24.533333333333335,25.466666666666665,33.0,16.0,31.4,17.0,32.333333333333336,16.0,26.1,23.8,24.333333333333332,24.133333333333333,57.0,56.0,60.6,50.2,53.333333333333336,53.0,59.4,56.8,60.4,55.4,58.0,84.0,58.8,72.2,55.333333333333336,79.0,64.9,63.9,62.8,62.06666666666667,40.0,34.0,43.8,33.4,39.333333333333336,35.333333333333336,42.3,38.6,43.46666666666667,37.8,38.0,64.0,37.8,56.4,35.666666666666664,62.333333333333336,45.5,47.4,44.4,44.86666666666667,False,21,26,65,49,48,33,False
2024020489,2024-12-15,True,NYI,CHI,20.0,16.0,22.6,20.8,21.666666666666668,24.0,24.6,21.9,25.533333333333335,21.333333333333332,26.0,16.0,26.0,18.4,27.333333333333332,14.666666666666666,23.7,20.7,24.533333333333335,22.266666666666666,53.0,59.0,51.2,55.8,57.666666666666664,57.0,52.2,55.5,50.46666666666667,56.46666666666667,54.0,58.0,55.0,60.2,48.333333333333336,58.666666666666664,53.5,58.0,56.06666666666667,56.8,32.0,42.0,34.6,40.2,39.666666666666664,39.666666666666664,34.9,41.2,33.333333333333336,42.93333333333333,35.0,42.0,35.4,46.2,31.666666666666668,45.333333333333336,36.2,43.7,37.86666666666667,43.13333333333333,True,30,18,41,62,31,51,False
2024020489,2024-12-15,False,CHI,NYI,26.0,16.0,26.0,18.4,27.333333333333332,14.666666666666666,23.7,20.7,24.533333333333335,22.266666666666666,20.0,16.0,22.6,20.8,21.666666666666668,24.0,24.6,21.9,25.533333333333335,21.333333333333332,54.0,58.0,55.0,60.2,48.333333333333336,58.666666666666664,53.5,58.0,56.06666666666667,56.8,53.0,59.0,51.2,55.8,57.666666666666664,57.0,52.2,55.5,50.46666666666667,56.46666666666667,35.0,42.0,35.4,46.2,31.666666666666668,45.333333333333336,36.2,43.7,37.86666666666667,43.13333333333333,32.0,42.0,34.6,40.2,39.666666666666664,39.666666666666664,34.9,41.2,33.333333333333336,42.93333333333333,False,18,30,62,41,51,31,False
2024020490,2024-12-15,False,TOR,BUF,27.0,19.0,25.8,23.0,26.0,21.333333333333332,26.0,26.7,24.8,25.333333333333332,22.0,23.0,26.6,22.6,28.666666666666668,22.666666666666668,26.3,23.5,26.866666666666667,23.733333333333334,50.0,68.0,60.0,64.6,60.0,66.0,61.6,63.8,59.333333333333336,62.8,67.0,59.0,61.4,61.0,61.333333333333336,59.333333333333336,58.4,59.3,59.13333333333333,59.8,39.0,48.0,42.6,46.0,42.0,48.333333333333336,45.4,44.6,43.86666666666667,43.53333333333333,44.0,42.0,42.2,43.8,43.333333333333336,44.0,39.9,43.9,39.86666666666667,43.93333333333333,True,36,24,62,66,46,60,False
2024020490,2024-12-15,True,BUF,TOR,22.0,23.0,26.6,22.6,28.666666666666668,22.666666666666668,26.3,23.5,26.866666666666667,23.733333333333334,27.0,19.0,25.8,23.0,26.0,21.333333333333332,26.0,26.7,24.8,25.333333333333332,67.0,59.0,61.4,61.0,61.333333333333336,59.333333333333336,58.4,59.3,59.13333333333333,59.8,50.0,68.0,60.0,64.6,60.0,66.0,61.6,63.8,59.333333333333336,62.8,44.0,42.0,42.2,43.8,43.333333333333336,44.0,39.9,43.9,39.86666666666667,43.93333333333333,39.0,48.0,42.6,46.0,42.0,48.333333333333336,45.4,44.6,43.86666666666667,43.53333333333333,True,24,36,66,62,60,46,False
